graph_id,graph_type,graph_seed,num_nodes,num_edges,edge_density,avg_degree,degree_std,max_degree,clustering,optimal_cut,qaoa_depth_p,optimizer,runtime_seconds,num_function_evaluations,theta_0,theta_1,expected_cut,exact_expected_ratio,best_cut,best_ratio,best_bitstring,optimal_solution_probability,empirical_expected_ratio_sampled,sampled_best_ratio,shots,topology,transpiled_depth,transpiled_cx,transpiled_1q_ops,transpiled_total_ops,cx_per_edge,cx_per_layer,cx_per_edge_per_layer,theta_2,theta_3,theta_4,theta_5
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,COBYLA,0.06306290626525879,42,0.2851493017817496,1.2225817369897993,5.939222451310513,0.8484603501872162,7.0,1.0,110010,0.4008149247510022,0.8480050223214286,1.0,2048,grid,49,22,77,99,2.4444444444444446,22.0,2.4444444444444446,,,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,COBYLA,0.06306290626525879,42,0.2851493017817496,1.2225817369897993,5.939222451310513,0.8484603501872162,7.0,1.0,110010,0.4008149247510022,0.8480050223214286,1.0,2048,heavy_hex_like,39,22,72,94,2.4444444444444446,22.0,2.4444444444444446,,,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.18919706344604492,181,0.28587645391408123,1.2226579088501748,5.939213601458809,0.8484590859226869,7.0,1.0,110010,0.40113576791374983,0.8457728794642857,1.0,2048,all_to_all,32,18,55,73,2.0,18.0,2.0,,,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.18919706344604492,181,0.28587645391408123,1.2226579088501748,5.939213601458809,0.8484590859226869,7.0,1.0,110010,0.40113576791374983,0.8457728794642857,1.0,2048,linear,61,33,106,139,3.6666666666666665,33.0,3.6666666666666665,,,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.18919706344604492,181,0.28587645391408123,1.2226579088501748,5.939213601458809,0.8484590859226869,7.0,1.0,110010,0.40113576791374983,0.8457728794642857,1.0,2048,ring,38,27,56,83,3.0,27.0,3.0,,,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.18919706344604492,181,0.28587645391408123,1.2226579088501748,5.939213601458809,0.8484590859226869,7.0,1.0,110010,0.40113576791374983,0.8457728794642857,1.0,2048,grid,38,24,57,81,2.6666666666666665,24.0,2.6666666666666665,,,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.18919706344604492,181,0.28587645391408123,1.2226579088501748,5.939213601458809,0.8484590859226869,7.0,1.0,110010,0.40113576791374983,0.8457728794642857,1.0,2048,heavy_hex_like,35,24,55,79,2.6666666666666665,24.0,2.6666666666666665,,,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.1227569580078125,58,2.856432349270974,0.34818568026590946,5.93922246720916,0.8484603524584514,7.0,1.0,110010,0.4008145087645196,0.8492606026785714,1.0,2048,all_to_all,56,36,64,100,4.0,18.0,2.0,0.9666885907271007,0.0,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.1227569580078125,58,2.856432349270974,0.34818568026590946,5.93922246720916,0.8484603524584514,7.0,1.0,110010,0.4008145087645196,0.8492606026785714,1.0,2048,linear,121,79,162,241,8.777777777777779,39.5,4.388888888888889,0.9666885907271007,0.0,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.1227569580078125,58,2.856432349270974,0.34818568026590946,5.93922246720916,0.8484603524584514,7.0,1.0,110010,0.4008145087645196,0.8492606026785714,1.0,2048,ring,88,65,96,161,7.222222222222222,32.5,3.611111111111111,0.9666885907271007,0.0,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.1227569580078125,58,2.856432349270974,0.34818568026590946,5.93922246720916,0.8484603524584514,7.0,1.0,110010,0.4008145087645196,0.8492606026785714,1.0,2048,grid,78,48,96,144,5.333333333333333,24.0,2.6666666666666665,0.9666885907271007,0.0,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.1227569580078125,58,2.856432349270974,0.34818568026590946,5.93922246720916,0.8484603524584514,7.0,1.0,110010,0.4008145087645196,0.8492606026785714,1.0,2048,heavy_hex_like,63,42,79,121,4.666666666666667,21.0,2.3333333333333335,0.9666885907271007,0.0,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.3038451671600342,181,1.2945969057993767,1.2155119197620197,5.937330174272346,0.8481900248960494,7.0,1.0,110010,0.3975097319479753,0.8473074776785714,1.0,2048,all_to_all,57,36,70,106,4.0,18.0,2.0,1.353687065835743,1.5707963267948966,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.3038451671600342,181,1.2945969057993767,1.2155119197620197,5.937330174272346,0.8481900248960494,7.0,1.0,110010,0.3975097319479753,0.8473074776785714,1.0,2048,linear,119,77,183,260,8.555555555555555,38.5,4.277777777777778,1.353687065835743,1.5707963267948966,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.3038451671600342,181,1.2945969057993767,1.2155119197620197,5.937330174272346,0.8481900248960494,7.0,1.0,110010,0.3975097319479753,0.8473074776785714,1.0,2048,ring,91,65,104,169,7.222222222222222,32.5,3.611111111111111,1.353687065835743,1.5707963267948966,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.3038451671600342,181,1.2945969057993767,1.2155119197620197,5.937330174272346,0.8481900248960494,7.0,1.0,110010,0.3975097319479753,0.8473074776785714,1.0,2048,grid,78,48,101,149,5.333333333333333,24.0,2.6666666666666665,1.353687065835743,1.5707963267948966,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.3038451671600342,181,1.2945969057993767,1.2155119197620197,5.937330174272346,0.8481900248960494,7.0,1.0,110010,0.3975097319479753,0.8473074776785714,1.0,2048,heavy_hex_like,65,42,88,130,4.666666666666667,21.0,2.3333333333333335,1.353687065835743,1.5707963267948966,,
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.19348406791687012,70,1.8776987262237017,1.0136106177724156,6.311907317421493,0.9017010453459277,7.0,1.0,110010,0.5850874066710874,0.9010184151785714,1.0,2048,all_to_all,86,54,107,161,6.0,18.0,2.0,3.0356093253141587,0.9574502607473939,0.5400236233720497,1.5707963267948966
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.19348406791687012,70,1.8776987262237017,1.0136106177724156,6.311907317421493,0.9017010453459277,7.0,1.0,110010,0.5850874066710874,0.9010184151785714,1.0,2048,linear,184,123,246,369,13.666666666666666,41.0,4.555555555555555,3.0356093253141587,0.9574502607473939,0.5400236233720497,1.5707963267948966
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.19348406791687012,70,1.8776987262237017,1.0136106177724156,6.311907317421493,0.9017010453459277,7.0,1.0,110010,0.5850874066710874,0.9010184151785714,1.0,2048,ring,142,103,164,267,11.444444444444445,34.333333333333336,3.814814814814815,3.0356093253141587,0.9574502607473939,0.5400236233720497,1.5707963267948966
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.19348406791687012,70,1.8776987262237017,1.0136106177724156,6.311907317421493,0.9017010453459277,7.0,1.0,110010,0.5850874066710874,0.9010184151785714,1.0,2048,grid,126,84,119,203,9.333333333333334,28.0,3.111111111111111,3.0356093253141587,0.9574502607473939,0.5400236233720497,1.5707963267948966
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.19348406791687012,70,1.8776987262237017,1.0136106177724156,6.311907317421493,0.9017010453459277,7.0,1.0,110010,0.5850874066710874,0.9010184151785714,1.0,2048,heavy_hex_like,102,68,138,206,7.555555555555555,22.666666666666668,2.5185185185185186,3.0356093253141587,0.9574502607473939,0.5400236233720497,1.5707963267948966
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.4018847942352295,181,0.2868973024870324,0.4857399907866047,6.714220634575594,0.959174376367942,7.0,1.0,110010,0.7848828956384268,0.9593331473214286,1.0,2048,all_to_all,90,54,129,183,6.0,18.0,2.0,1.503332504894203,0.9801399731767063,2.095903433724455,1.3359952539385953
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.4018847942352295,181,0.2868973024870324,0.4857399907866047,6.714220634575594,0.959174376367942,7.0,1.0,110010,0.7848828956384268,0.9593331473214286,1.0,2048,linear,175,121,272,393,13.444444444444445,40.333333333333336,4.481481481481482,1.503332504894203,0.9801399731767063,2.095903433724455,1.3359952539385953
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.4018847942352295,181,0.2868973024870324,0.4857399907866047,6.714220634575594,0.959174376367942,7.0,1.0,110010,0.7848828956384268,0.9593331473214286,1.0,2048,ring,138,103,176,279,11.444444444444445,34.333333333333336,3.814814814814815,1.503332504894203,0.9801399731767063,2.095903433724455,1.3359952539385953
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.4018847942352295,181,0.2868973024870324,0.4857399907866047,6.714220634575594,0.959174376367942,7.0,1.0,110010,0.7848828956384268,0.9593331473214286,1.0,2048,grid,118,74,172,246,8.222222222222221,24.666666666666668,2.740740740740741,1.503332504894203,0.9801399731767063,2.095903433724455,1.3359952539385953
random_regular_n6_s84,random_regular,84,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.4018847942352295,181,0.2868973024870324,0.4857399907866047,6.714220634575594,0.959174376367942,7.0,1.0,110010,0.7848828956384268,0.9593331473214286,1.0,2048,heavy_hex_like,106,68,162,230,7.555555555555555,22.666666666666668,2.5185185185185186,1.503332504894203,0.9801399731767063,2.095903433724455,1.3359952539385953
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,COBYLA,0.05975508689880371,41,0.2851285667849181,1.222618958082121,5.939222442888886,0.8484603489841265,7.0,1.0,110100,0.4007981737374796,0.8480050223214286,1.0,2048,all_to_all,35,18,56,74,2.0,18.0,2.0,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,COBYLA,0.05975508689880371,41,0.2851285667849181,1.222618958082121,5.939222442888886,0.8484603489841265,7.0,1.0,110100,0.4007981737374796,0.8480050223214286,1.0,2048,linear,58,30,90,120,3.3333333333333335,30.0,3.3333333333333335,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,COBYLA,0.05975508689880371,41,0.2851285667849181,1.222618958082121,5.939222442888886,0.8484603489841265,7.0,1.0,110100,0.4007981737374796,0.8480050223214286,1.0,2048,ring,53,30,73,103,3.3333333333333335,30.0,3.3333333333333335,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,COBYLA,0.05975508689880371,41,0.2851285667849181,1.222618958082121,5.939222442888886,0.8484603489841265,7.0,1.0,110100,0.4007981737374796,0.8480050223214286,1.0,2048,grid,46,24,65,89,2.6666666666666665,24.0,2.6666666666666665,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,COBYLA,0.05975508689880371,41,0.2851285667849181,1.222618958082121,5.939222442888886,0.8484603489841265,7.0,1.0,110100,0.4007981737374796,0.8480050223214286,1.0,2048,heavy_hex_like,40,24,64,88,2.6666666666666665,24.0,2.6666666666666665,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.19239068031311035,181,3.141592653589793,1.4410048077503061,4.499999999999999,0.6428571428571427,7.0,1.0,110100,0.09374999999999992,0.64306640625,1.0,2048,all_to_all,3,0,18,18,0.0,0.0,0.0,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.19239068031311035,181,3.141592653589793,1.4410048077503061,4.499999999999999,0.6428571428571427,7.0,1.0,110100,0.09374999999999992,0.64306640625,1.0,2048,linear,3,0,18,18,0.0,0.0,0.0,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.19239068031311035,181,3.141592653589793,1.4410048077503061,4.499999999999999,0.6428571428571427,7.0,1.0,110100,0.09374999999999992,0.64306640625,1.0,2048,ring,3,0,18,18,0.0,0.0,0.0,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.19239068031311035,181,3.141592653589793,1.4410048077503061,4.499999999999999,0.6428571428571427,7.0,1.0,110100,0.09374999999999992,0.64306640625,1.0,2048,grid,3,0,18,18,0.0,0.0,0.0,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,1,SPSA,0.19239068031311035,181,3.141592653589793,1.4410048077503061,4.499999999999999,0.6428571428571427,7.0,1.0,110100,0.09374999999999992,0.64306640625,1.0,2048,heavy_hex_like,3,0,18,18,0.0,0.0,0.0,,,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.0920100212097168,43,0.19721637197527175,1.5707963267948966,5.939222464053784,0.8484603520076834,7.0,1.0,110100,0.40081003286064815,0.8505161830357143,1.0,2048,all_to_all,57,36,72,108,4.0,18.0,2.0,1.6587306124657943,0.3481857055177829,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.0920100212097168,43,0.19721637197527175,1.5707963267948966,5.939222464053784,0.8484603520076834,7.0,1.0,110100,0.40081003286064815,0.8505161830357143,1.0,2048,linear,121,80,143,223,8.88888888888889,40.0,4.444444444444445,1.6587306124657943,0.3481857055177829,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.0920100212097168,43,0.19721637197527175,1.5707963267948966,5.939222464053784,0.8484603520076834,7.0,1.0,110100,0.40081003286064815,0.8505161830357143,1.0,2048,ring,102,64,101,165,7.111111111111111,32.0,3.5555555555555554,1.6587306124657943,0.3481857055177829,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.0920100212097168,43,0.19721637197527175,1.5707963267948966,5.939222464053784,0.8484603520076834,7.0,1.0,110100,0.40081003286064815,0.8505161830357143,1.0,2048,grid,89,48,98,146,5.333333333333333,24.0,2.6666666666666665,1.6587306124657943,0.3481857055177829,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,COBYLA,0.0920100212097168,43,0.19721637197527175,1.5707963267948966,5.939222464053784,0.8484603520076834,7.0,1.0,110100,0.40081003286064815,0.8505161830357143,1.0,2048,heavy_hex_like,61,42,72,114,4.666666666666667,21.0,2.3333333333333335,1.6587306124657943,0.3481857055177829,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.31034111976623535,181,0.7317556969453705,0.7573511507512367,4.579403273339936,0.6542004676199908,7.0,1.0,110100,0.09544821458992689,0.6609933035714286,1.0,2048,all_to_all,61,36,94,130,4.0,18.0,2.0,2.878317190140769,1.043180285226423,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.31034111976623535,181,0.7317556969453705,0.7573511507512367,4.579403273339936,0.6542004676199908,7.0,1.0,110100,0.09544821458992689,0.6609933035714286,1.0,2048,linear,127,80,157,237,8.88888888888889,40.0,4.444444444444445,2.878317190140769,1.043180285226423,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.31034111976623535,181,0.7317556969453705,0.7573511507512367,4.579403273339936,0.6542004676199908,7.0,1.0,110100,0.09544821458992689,0.6609933035714286,1.0,2048,ring,109,64,122,186,7.111111111111111,32.0,3.5555555555555554,2.878317190140769,1.043180285226423,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.31034111976623535,181,0.7317556969453705,0.7573511507512367,4.579403273339936,0.6542004676199908,7.0,1.0,110100,0.09544821458992689,0.6609933035714286,1.0,2048,grid,87,50,102,152,5.555555555555555,25.0,2.7777777777777777,2.878317190140769,1.043180285226423,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,2,SPSA,0.31034111976623535,181,0.7317556969453705,0.7573511507512367,4.579403273339936,0.6542004676199908,7.0,1.0,110100,0.09544821458992689,0.6609933035714286,1.0,2048,heavy_hex_like,69,42,95,137,4.666666666666667,21.0,2.3333333333333335,2.878317190140769,1.043180285226423,,
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.15105271339416504,57,0.2851654350856561,1.222608504287196,5.939222467323441,0.8484603524747774,7.0,1.0,110100,0.40081730130147275,0.8431919642857143,1.0,2048,all_to_all,56,36,65,101,4.0,12.0,1.3333333333333333,1.1988754217380355,0.0,3.141592653589793,0.0
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.15105271339416504,57,0.2851654350856561,1.222608504287196,5.939222467323441,0.8484603524747774,7.0,1.0,110100,0.40081730130147275,0.8431919642857143,1.0,2048,linear,111,80,134,214,8.88888888888889,26.666666666666668,2.962962962962963,1.1988754217380355,0.0,3.141592653589793,0.0
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.15105271339416504,57,0.2851654350856561,1.222608504287196,5.939222467323441,0.8484603524747774,7.0,1.0,110100,0.40081730130147275,0.8431919642857143,1.0,2048,ring,76,60,90,150,6.666666666666667,20.0,2.2222222222222223,1.1988754217380355,0.0,3.141592653589793,0.0
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.15105271339416504,57,0.2851654350856561,1.222608504287196,5.939222467323441,0.8484603524747774,7.0,1.0,110100,0.40081730130147275,0.8431919642857143,1.0,2048,grid,83,54,76,130,6.0,18.0,2.0,1.1988754217380355,0.0,3.141592653589793,0.0
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,COBYLA,0.15105271339416504,57,0.2851654350856561,1.222608504287196,5.939222467323441,0.8484603524747774,7.0,1.0,110100,0.40081730130147275,0.8431919642857143,1.0,2048,heavy_hex_like,64,42,65,107,4.666666666666667,14.0,1.5555555555555556,1.1988754217380355,0.0,3.141592653589793,0.0
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.41671299934387207,181,0.4447276302734358,0.5151092434625177,5.542481120220877,0.791783017174411,7.0,1.0,110100,0.3154080695890413,0.79052734375,1.0,2048,all_to_all,87,54,132,186,6.0,18.0,2.0,0.17107160687858974,1.4628244657052183,2.017641660180728,0.6929467039193755
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.41671299934387207,181,0.4447276302734358,0.5151092434625177,5.542481120220877,0.791783017174411,7.0,1.0,110100,0.3154080695890413,0.79052734375,1.0,2048,linear,176,118,228,346,13.11111111111111,39.333333333333336,4.37037037037037,0.17107160687858974,1.4628244657052183,2.017641660180728,0.6929467039193755
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.41671299934387207,181,0.4447276302734358,0.5151092434625177,5.542481120220877,0.791783017174411,7.0,1.0,110100,0.3154080695890413,0.79052734375,1.0,2048,ring,147,96,180,276,10.666666666666666,32.0,3.5555555555555554,0.17107160687858974,1.4628244657052183,2.017641660180728,0.6929467039193755
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.41671299934387207,181,0.4447276302734358,0.5151092434625177,5.542481120220877,0.791783017174411,7.0,1.0,110100,0.3154080695890413,0.79052734375,1.0,2048,grid,127,79,143,222,8.777777777777779,26.333333333333332,2.925925925925926,0.17107160687858974,1.4628244657052183,2.017641660180728,0.6929467039193755
random_regular_n6_s168,random_regular,168,6,9,0.6,3.0,0.0,3,0.3333333333333333,7,3,SPSA,0.41671299934387207,181,0.4447276302734358,0.5151092434625177,5.542481120220877,0.791783017174411,7.0,1.0,110100,0.3154080695890413,0.79052734375,1.0,2048,heavy_hex_like,104,70,134,204,7.777777777777778,23.333333333333332,2.5925925925925926,0.17107160687858974,1.4628244657052183,2.017641660180728,0.6929467039193755
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,COBYLA,0.10266685485839844,34,0.29071147058511654,1.2121767120578453,8.00692117005375,0.8006921170053751,10.0,1.0,01001110,0.14270339914387106,0.799658203125,1.0,2048,all_to_all,26,24,74,98,2.0,24.0,2.0,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,COBYLA,0.10266685485839844,34,0.29071147058511654,1.2121767120578453,8.00692117005375,0.8006921170053751,10.0,1.0,01001110,0.14270339914387106,0.799658203125,1.0,2048,linear,53,46,111,157,3.8333333333333335,46.0,3.8333333333333335,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,COBYLA,0.10266685485839844,34,0.29071147058511654,1.2121767120578453,8.00692117005375,0.8006921170053751,10.0,1.0,01001110,0.14270339914387106,0.799658203125,1.0,2048,ring,40,37,83,120,3.0833333333333335,37.0,3.0833333333333335,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,COBYLA,0.10266685485839844,34,0.29071147058511654,1.2121767120578453,8.00692117005375,0.8006921170053751,10.0,1.0,01001110,0.14270339914387106,0.799658203125,1.0,2048,grid,40,31,76,107,2.5833333333333335,31.0,2.5833333333333335,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,COBYLA,0.10266685485839844,34,0.29071147058511654,1.2121767120578453,8.00692117005375,0.8006921170053751,10.0,1.0,01001110,0.14270339914387106,0.799658203125,1.0,2048,heavy_hex_like,41,37,86,123,3.0833333333333335,37.0,3.0833333333333335,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,SPSA,0.4534180164337158,181,0.7217295632944863,0.0,6.000000000000001,0.6000000000000001,10.0,1.0,01001110,0.01562500000000001,0.5982421875,1.0,2048,all_to_all,21,24,36,60,2.0,24.0,2.0,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,SPSA,0.4534180164337158,181,0.7217295632944863,0.0,6.000000000000001,0.6000000000000001,10.0,1.0,01001110,0.01562500000000001,0.5982421875,1.0,2048,linear,43,44,77,121,3.6666666666666665,44.0,3.6666666666666665,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,SPSA,0.4534180164337158,181,0.7217295632944863,0.0,6.000000000000001,0.6000000000000001,10.0,1.0,01001110,0.01562500000000001,0.5982421875,1.0,2048,ring,35,37,46,83,3.0833333333333335,37.0,3.0833333333333335,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,SPSA,0.4534180164337158,181,0.7217295632944863,0.0,6.000000000000001,0.6000000000000001,10.0,1.0,01001110,0.01562500000000001,0.5982421875,1.0,2048,grid,34,29,47,76,2.4166666666666665,29.0,2.4166666666666665,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,1,SPSA,0.4534180164337158,181,0.7217295632944863,0.0,6.000000000000001,0.6000000000000001,10.0,1.0,01001110,0.01562500000000001,0.5982421875,1.0,2048,heavy_hex_like,39,37,53,90,3.0833333333333335,37.0,3.0833333333333335,,,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,2,COBYLA,0.20757579803466797,53,0.29074999912295496,1.2121740065328312,8.00692115764415,0.800692115764415,10.0,1.0,01001110,0.14271108231489654,0.79638671875,1.0,2048,all_to_all,42,48,94,142,4.0,24.0,2.0,2.6053251442008594,1.5707963267948966,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,2,COBYLA,0.20757579803466797,53,0.29074999912295496,1.2121740065328312,8.00692115764415,0.800692115764415,10.0,1.0,01001110,0.14271108231489654,0.79638671875,1.0,2048,linear,91,106,144,250,8.833333333333334,53.0,4.416666666666667,2.6053251442008594,1.5707963267948966,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,2,COBYLA,0.20757579803466797,53,0.29074999912295496,1.2121740065328312,8.00692115764415,0.800692115764415,10.0,1.0,01001110,0.14271108231489654,0.79638671875,1.0,2048,ring,70,79,117,196,6.583333333333333,39.5,3.2916666666666665,2.6053251442008594,1.5707963267948966,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,2,COBYLA,0.20757579803466797,53,0.29074999912295496,1.2121740065328312,8.00692115764415,0.800692115764415,10.0,1.0,01001110,0.14271108231489654,0.79638671875,1.0,2048,grid,74,60,110,170,5.0,30.0,2.5,2.6053251442008594,1.5707963267948966,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,2,COBYLA,0.20757579803466797,53,0.29074999912295496,1.2121740065328312,8.00692115764415,0.800692115764415,10.0,1.0,01001110,0.14271108231489654,0.79638671875,1.0,2048,heavy_hex_like,74,77,124,201,6.416666666666667,38.5,3.2083333333333335,2.6053251442008594,1.5707963267948966,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,2,SPSA,0.5902566909790039,181,3.0043297318426494,0.4282186220034995,8.228012446480896,0.8228012446480897,10.0,1.0,01001110,0.18984028832471295,0.82421875,1.0,2048,all_to_all,46,48,124,172,4.0,24.0,2.0,0.30287159979996103,1.3424741556105697,,
random_regular_n8_s7,random_regular,7,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,10,2,SPSA,0.5902566909790039,181,3.0043297318426494,0.4282186220034995,8.228012446480896,0.8228012446480897,10.0,1.0,01001110,0.18984028832471295,0.82421875,1.0,2048,linear,100,106,174,280,8.833333333333334,53.0,4.416666666666667,0.30287159979996103,1.3424741556105697,,
