graph_id,graph_type,graph_seed,num_nodes,num_edges,edge_density,avg_degree,degree_std,max_degree,clustering,qaoa_depth_p,optimizer,topology,transpiled_depth,transpiled_cx,transpiled_1q_ops,transpiled_total_ops,cx_per_edge,cx_per_layer,cx_per_edge_per_layer
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,1,SPSA,ring,111,98,173,271,4.666666666666667,98.0,4.666666666666667
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,1,SPSA,grid,76,64,126,190,3.0476190476190474,64.0,3.0476190476190474
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,1,SPSA,heavy_hex_like,83,65,121,186,3.0952380952380953,65.0,3.0952380952380953
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,COBYLA,all_to_all,70,84,168,252,4.0,42.0,2.0
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,COBYLA,linear,182,243,248,491,11.571428571428571,121.5,5.785714285714286
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,COBYLA,ring,198,197,262,459,9.380952380952381,98.5,4.690476190476191
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,COBYLA,grid,132,131,221,352,6.238095238095238,65.5,3.119047619047619
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,COBYLA,heavy_hex_like,162,143,200,343,6.809523809523809,71.5,3.4047619047619047
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,SPSA,all_to_all,65,84,120,204,4.0,42.0,2.0
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,SPSA,linear,169,238,234,472,11.333333333333334,119.0,5.666666666666667
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,SPSA,ring,167,191,245,436,9.095238095238095,95.5,4.5476190476190474
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,SPSA,grid,127,129,170,299,6.142857142857143,64.5,3.0714285714285716
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,2,SPSA,heavy_hex_like,153,144,156,300,6.857142857142857,72.0,3.4285714285714284
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,COBYLA,all_to_all,91,126,161,287,6.0,42.0,2.0
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,COBYLA,linear,267,391,303,694,18.61904761904762,130.33333333333334,6.2063492063492065
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,COBYLA,ring,228,300,318,618,14.285714285714286,100.0,4.761904761904762
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,COBYLA,grid,210,211,181,392,10.047619047619047,70.33333333333333,3.3492063492063493
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,COBYLA,heavy_hex_like,220,221,205,426,10.523809523809524,73.66666666666667,3.507936507936508
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,SPSA,all_to_all,99,126,237,363,6.0,42.0,2.0
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,SPSA,linear,277,393,366,759,18.714285714285715,131.0,6.238095238095238
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,SPSA,ring,231,300,405,705,14.285714285714286,100.0,4.761904761904762
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,SPSA,grid,223,215,286,501,10.238095238095237,71.66666666666667,3.4126984126984126
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,3,SPSA,heavy_hex_like,233,219,278,497,10.428571428571429,73.0,3.4761904761904763
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,COBYLA,all_to_all,31,32,56,88,2.0,32.0,2.0
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,COBYLA,linear,72,65,100,165,4.0625,65.0,4.0625
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,COBYLA,ring,74,69,110,179,4.3125,69.0,4.3125
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,COBYLA,grid,54,44,65,109,2.75,44.0,2.75
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,COBYLA,heavy_hex_like,54,45,74,119,2.8125,45.0,2.8125
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,SPSA,all_to_all,35,32,93,125,2.0,32.0,2.0
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,SPSA,linear,70,65,155,220,4.0625,65.0,4.0625
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,SPSA,ring,66,70,143,213,4.375,70.0,4.375
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,SPSA,grid,45,43,113,156,2.6875,43.0,2.6875
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,1,SPSA,heavy_hex_like,69,47,112,159,2.9375,47.0,2.9375
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,COBYLA,all_to_all,63,64,122,186,4.0,32.0,2.0
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,COBYLA,linear,136,150,187,337,9.375,75.0,4.6875
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,COBYLA,ring,136,152,189,341,9.5,76.0,4.75
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,COBYLA,grid,95,96,151,247,6.0,48.0,3.0
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,COBYLA,heavy_hex_like,108,90,143,233,5.625,45.0,2.8125
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,all_to_all,67,64,156,220,4.0,32.0,2.0
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,linear,134,144,224,368,9.0,72.0,4.5
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,ring,147,154,240,394,9.625,77.0,4.8125
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,grid,112,84,211,295,5.25,42.0,2.625
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,heavy_hex_like,113,91,192,283,5.6875,45.5,2.84375
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,all_to_all,99,96,219,315,6.0,32.0,2.0
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,linear,207,224,309,533,14.0,74.66666666666667,4.666666666666667
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,ring,220,238,279,517,14.875,79.33333333333333,4.958333333333333
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,grid,155,130,288,418,8.125,43.333333333333336,2.7083333333333335
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,heavy_hex_like,168,136,259,395,8.5,45.333333333333336,2.8333333333333335
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,all_to_all,99,96,219,315,6.0,32.0,2.0
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,linear,216,230,314,544,14.375,76.66666666666667,4.791666666666667
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,ring,233,244,293,537,15.25,81.33333333333333,5.083333333333333
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,grid,169,144,246,390,9.0,48.0,3.0
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,heavy_hex_like,170,134,268,402,8.375,44.666666666666664,2.7916666666666665
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,all_to_all,44,48,101,149,2.0,48.0,2.0
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,linear,115,101,168,269,4.208333333333333,101.0,4.208333333333333
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,ring,107,110,160,270,4.583333333333333,110.0,4.583333333333333
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,grid,96,68,150,218,2.8333333333333335,68.0,2.8333333333333335
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,heavy_hex_like,82,75,148,223,3.125,75.0,3.125
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,all_to_all,39,48,54,102,2.0,48.0,2.0
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,linear,94,97,141,238,4.041666666666667,97.0,4.041666666666667
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,ring,87,116,103,219,4.833333333333333,116.0,4.833333333333333
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,grid,66,74,85,159,3.0833333333333335,74.0,3.0833333333333335
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,heavy_hex_like,84,76,89,165,3.1666666666666665,76.0,3.1666666666666665
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,all_to_all,72,96,138,234,4.0,48.0,2.0
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,linear,199,259,256,515,10.791666666666666,129.5,5.395833333333333
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,ring,187,248,269,517,10.333333333333334,124.0,5.166666666666667
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,grid,175,162,179,341,6.75,81.0,3.375
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,heavy_hex_like,160,159,174,333,6.625,79.5,3.3125
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,all_to_all,76,96,172,268,4.0,48.0,2.0
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,linear,229,265,332,597,11.041666666666666,132.5,5.520833333333333
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,ring,193,240,286,526,10.0,120.0,5.0
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,grid,197,161,210,371,6.708333333333333,80.5,3.3541666666666665
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,heavy_hex_like,157,157,200,357,6.541666666666667,78.5,3.2708333333333335
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,all_to_all,99,144,162,306,6.0,48.0,2.0
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,linear,293,428,279,707,17.833333333333332,142.66666666666666,5.944444444444445
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,ring,240,372,311,683,15.5,124.0,5.166666666666667
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,grid,236,245,221,466,10.208333333333334,81.66666666666667,3.4027777777777777
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,heavy_hex_like,244,253,192,445,10.541666666666666,84.33333333333333,3.513888888888889
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,all_to_all,108,144,243,387,6.0,48.0,2.0
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,linear,322,428,377,805,17.833333333333332,142.66666666666666,5.944444444444445
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,ring,272,360,413,773,15.0,120.0,5.0
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,grid,244,244,327,571,10.166666666666666,81.33333333333333,3.388888888888889
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,heavy_hex_like,242,261,259,520,10.875,87.0,3.625
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,all_to_all,53,70,130,200,2.0,70.0,2.0
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,linear,134,182,286,468,5.2,182.0,5.2
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,ring,144,151,307,458,4.314285714285714,151.0,4.314285714285714
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,grid,140,115,148,263,3.2857142857142856,115.0,3.2857142857142856
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,heavy_hex_like,117,122,181,303,3.4857142857142858,122.0,3.4857142857142858
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,all_to_all,53,70,130,200,2.0,70.0,2.0
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,linear,137,184,273,457,5.257142857142857,184.0,5.257142857142857
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,ring,148,155,309,464,4.428571428571429,155.0,4.428571428571429
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,grid,119,115,148,263,3.2857142857142856,115.0,3.2857142857142856
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,heavy_hex_like,163,132,192,324,3.7714285714285714,132.0,3.7714285714285714
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,all_to_all,88,140,224,364,4.0,70.0,2.0
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,linear,281,448,398,846,12.8,224.0,6.4
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,ring,258,352,477,829,10.057142857142857,176.0,5.0285714285714285
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,grid,206,252,251,503,7.2,126.0,3.6
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,heavy_hex_like,288,276,344,620,7.885714285714286,138.0,3.942857142857143
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,all_to_all,88,140,224,364,4.0,70.0,2.0
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,linear,276,432,430,862,12.342857142857143,216.0,6.171428571428572
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,ring,246,337,499,836,9.628571428571428,168.5,4.814285714285714
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,grid,210,245,267,512,7.0,122.5,3.5
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,heavy_hex_like,220,280,281,561,8.0,140.0,4.0
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,all_to_all,123,210,318,528,6.0,70.0,2.0
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,linear,482,721,580,1301,20.6,240.33333333333334,6.866666666666666
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,ring,356,556,628,1184,15.885714285714286,185.33333333333334,5.295238095238095
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,grid,343,391,389,780,11.17142857142857,130.33333333333334,3.723809523809524
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,heavy_hex_like,384,440,463,903,12.571428571428571,146.66666666666666,4.190476190476191
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,all_to_all,123,210,318,528,6.0,70.0,2.0
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,linear,425,726,570,1296,20.742857142857144,242.0,6.914285714285715
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,ring,368,541,654,1195,15.457142857142857,180.33333333333334,5.152380952380953
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,grid,314,384,393,777,10.971428571428572,128.0,3.657142857142857
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,heavy_hex_like,371,425,409,834,12.142857142857142,141.66666666666666,4.0476190476190474
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,all_to_all,44,60,124,184,2.0,60.0,2.0
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,linear,101,145,226,371,4.833333333333333,145.0,4.833333333333333
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,ring,112,144,213,357,4.8,144.0,4.8
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,grid,88,91,155,246,3.033333333333333,91.0,3.033333333333333
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,heavy_hex_like,91,100,157,257,3.3333333333333335,100.0,3.3333333333333335
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,all_to_all,44,60,124,184,2.0,60.0,2.0
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,linear,103,143,240,383,4.766666666666667,143.0,4.766666666666667
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,ring,120,142,210,352,4.733333333333333,142.0,4.733333333333333
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,grid,115,90,158,248,3.0,90.0,3.0
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,heavy_hex_like,99,109,152,261,3.6333333333333333,109.0,3.6333333333333333
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,all_to_all,73,120,212,332,4.0,60.0,2.0
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,linear,257,391,325,716,13.033333333333333,195.5,6.516666666666667
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,ring,234,300,465,765,10.0,150.0,5.0
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,grid,203,211,275,486,7.033333333333333,105.5,3.5166666666666666
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,heavy_hex_like,200,235,257,492,7.833333333333333,117.5,3.9166666666666665
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,all_to_all,73,120,212,332,4.0,60.0,2.0
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,linear,239,372,423,795,12.4,186.0,6.2
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,ring,219,311,447,758,10.366666666666667,155.5,5.183333333333334
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,grid,193,206,254,460,6.866666666666666,103.0,3.433333333333333
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,heavy_hex_like,243,244,268,512,8.133333333333333,122.0,4.066666666666666
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,all_to_all,98,180,254,434,6.0,60.0,2.0
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,linear,354,605,476,1081,20.166666666666668,201.66666666666666,6.722222222222222
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,ring,281,474,522,996,15.8,158.0,5.266666666666667
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,grid,238,324,315,639,10.8,108.0,3.6
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,heavy_hex_like,313,371,323,694,12.366666666666667,123.66666666666667,4.122222222222222
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,all_to_all,102,180,300,480,6.0,60.0,2.0
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,linear,377,598,510,1108,19.933333333333334,199.33333333333334,6.644444444444445
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,ring,349,481,605,1086,16.033333333333335,160.33333333333334,5.344444444444444
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,grid,272,328,376,704,10.933333333333334,109.33333333333333,3.6444444444444444
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,heavy_hex_like,356,372,398,770,12.4,124.0,4.133333333333334
